,Sentence,Sentiment Score,Subjectivity
242,They came to the door with me and stood side by side in a cheerful square of light.,0.4,0.85
243,"As I started my motor Daisy peremptorily called: “Wait!” “I forgot to ask you something, and it’s important.",0.4,1.0
244,"We heard you were engaged to a girl out West.” “That’s right,” corroborated Tom kindly.",0.44285714285714284,0.7178571428571429
245,“We heard that you were engaged.” “It’s a libel.,0.0,0.0
246,"I’m too poor.” “But we heard it,” insisted Daisy, surprising me by opening up again in a flower-like way.",0.14999999999999997,0.55
247,"“We heard it from three people, so it must be true.” Of course I knew what they were referring to, but I wasn’t even vaguely engaged.",-0.07500000000000001,0.575
248,The fact that gossip had published the banns was one of the reasons I had come East.,0.0,0.0
249,"You can’t stop going with an old friend on account of rumours, and on the other hand I had no intention of being rumoured into marriage.",-0.012499999999999997,0.2875
250,"Their interest rather touched me and made them less remotely rich—nevertheless, I was confused and a little disgusted as I drove away.",-0.37083333333333335,0.49333333333333335
251,"It seemed to me that the thing for Daisy to do was to rush out of the house, child in arms—but apparently there were no such intentions in her head.",0.025,0.425
252,"As for Tom, the fact that he “had some woman in New York” was really less surprising than that he had been depressed by a book.",0.22323232323232323,0.34040404040404043
253,Something was making him nibble at the edge of stale ideas as if his sturdy physical egotism no longer nourished his peremptory heart.,-0.25,0.3214285714285714
254,"Already it was deep summer on roadhouse roofs and in front of wayside garages, where new red petrol-pumps sat out in pools of light, and when I reached my estate at West Egg I ran the car under its shed and sat for a while on an abandoned grass roller in the yard.",0.1340909090909091,0.3886363636363636
255,"The wind had blown off, leaving a loud, bright night, with wings beating in the trees and a persistent organ sound as the full bellows of the earth blew the frogs full of life.",0.2700000000000001,0.69
256,"The silhouette of a moving cat wavered across the moonlight, and, turning my head to watch it, I saw that I was not alone—fifty feet away a figure had emerged from the shadow of my neighbour’s mansion and was standing with his hands in his pockets regarding the silver pepper of the stars.",0.0,0.0
257,"Something in his leisurely movements and the secure position of his feet upon the lawn suggested that it was Mr. Gatsby himself, come out to determine what share was his of our local heavens.",0.2,0.3
258,I decided to call to him.,0.0,0.0
259,"Miss Baker had mentioned him at dinner, and that would do for an introduction.",0.0,0.0
260,"But I didn’t call to him, for he gave a sudden intimation that he was content to be alone—he stretched out his arms toward the dark water in a curious way, and, far as I was from him, I could have sworn he was trembling.",-0.04000000000000001,0.58
261,"Involuntarily I glanced seaward—and distinguished nothing except a single green light, minute and far away, that might have been the end of a dock.",0.05714285714285714,0.5535714285714286
262,"When I looked once more for Gatsby he had vanished, and I was alone again in the unquiet darkness.",0.5,0.5
263,"About halfway between West Egg and New York the motor road hastily joins the railroad and runs beside it for a quarter of a mile, so as to shrink away from a certain desolate area of land.",0.17532467532467533,0.512987012987013
264,"This is a valley of ashes—a fantastic farm where ashes grow like wheat into ridges and hills and grotesque gardens; where ashes take the forms of houses and chimneys and rising smoke and, finally, with a transcendent effort, of ash-grey men, who move dimly and already crumbling through the powdery air.",-0.012500000000000004,0.85
265,"Occasionally a line of grey cars crawls along an invisible track, gives out a ghastly creak, and comes to rest, and immediately the ash-grey men swarm up with leaden spades and stir up an impenetrable cloud, which screens their obscure operations from your sight.",-0.08333333333333333,0.1638888888888889
266,"But above the grey land and the spasms of bleak dust which drift endlessly over it, you perceive, after a moment, the eyes of Doctor T. J. Eckleburg.",-0.29375,0.4875
267,The eyes of Doctor T. J. Eckleburg are blue and gigantic—their retinas are one yard high.,0.08,0.31999999999999995
268,"They look out of no face, but, instead, from a pair of enormous yellow spectacles which pass over a nonexistent nose.",0.0,0.45
269,"Evidently some wild wag of an oculist set them there to fatten his practice in the borough of Queens, and then sank down himself into eternal blindness, or forgot them and moved away.",0.0648148148148148,0.31296296296296294
270,"But his eyes, dimmed a little by many paintless days, under sun and rain, brood on over the solemn dumping ground.",0.15625,0.5
271,"The valley of ashes is bounded on one side by a small foul river, and, when the drawbridge is up to let barges through, the passengers on waiting trains can stare at the dismal scene for as long as half an hour.",-0.15555555555555556,0.32222222222222224
272,"There is always a halt there of at least a minute, and it was because of this that I first met Tom Buchanan’s mistress.",-0.024999999999999994,0.3666666666666667
273,The fact that he had one was insisted upon wherever he was known.,0.0,0.0
274,"His acquaintances resented the fact that he turned up in popular cafés with her and, leaving her at a table, sauntered about, chatting with whomsoever he knew.",0.6,0.9
275,"Though I was curious to see her, I had no desire to meet her—but I did.",-0.1,1.0
276,"I went up to New York with Tom on the train one afternoon, and when we stopped by the ash-heaps he jumped to his feet and, taking hold of my elbow, literally forced me from the car.",-0.08181818181818185,0.32727272727272727
277,"“We’re getting off,” he insisted.",0.0,0.0
278,"“I want you to meet my girl.” I think he’d tanked up a good deal at luncheon, and his determination to have my company bordered on violence.",0.7,0.6000000000000001
279,The supercilious assumption was that on Sunday afternoon I had nothing better to do.,0.5,0.5
280,"I followed him over a low whitewashed railroad fence, and we walked back a hundred yards along the road under Doctor Eckleburg’s persistent stare.",0.0,0.15
281,"The only building in sight was a small block of yellow brick sitting on the edge of the waste land, a sort of compact Main Street ministering to it, and contiguous to absolutely nothing.",-0.013888888888888886,0.4388888888888889
282,"One of the three shops it contained was for rent and another was an all-night restaurant, approached by a trail of ashes; the third was a garage—Repairs.",0.0,0.0
283,George B. Wilson.,0.0,0.0
284,Cars bought and sold.—and I followed Tom inside.,0.0,0.0
285,The interior was unprosperous and bare; the only car visible was the dust-covered wreck of a Ford which crouched in a dim corner.,0.05000000000000001,0.5333333333333333
286,"It had occurred to me that this shadow of a garage must be a blind, and that sumptuous and romantic apartments were concealed overhead, when the proprietor himself appeared in the door of an office, wiping his hands on a piece of waste.",-0.2333333333333333,0.38888888888888884
287,"He was a blond, spiritless man, anaemic, and faintly handsome.",0.5,1.0
288,When he saw us a damp gleam of hope sprang into his light blue eyes.,0.2,0.39999999999999997
