line_num,line_str,chap_num
768,"seaward—and distinguished nothing except a single green light, minute",1
769,"and far away, that might have been the end of a dock. When I looked",1
770,"once more for Gatsby he had vanished, and I was alone again in the",1
771,unquiet darkness.,1
776,About halfway between West Egg and New York the motor road hastily,2
777,"joins the railroad and runs beside it for a quarter of a mile, so as",2
778,to shrink away from a certain desolate area of land. This is a valley,2
779,of ashes—a fantastic farm where ashes grow like wheat into ridges and,2
780,hills and grotesque gardens; where ashes take the forms of houses and,2
781,"chimneys and rising smoke and, finally, with a transcendent effort, of",2
782,"ash-grey men, who move dimly and already crumbling through the powdery",2
783,"air. Occasionally a line of grey cars crawls along an invisible track,",2
784,"gives out a ghastly creak, and comes to rest, and immediately the",2
785,ash-grey men swarm up with leaden spades and stir up an impenetrable,2
786,"cloud, which screens their obscure operations from your sight.",2
788,But above the grey land and the spasms of bleak dust which drift,2
789,"endlessly over it, you perceive, after a moment, the eyes of Doctor T.",2
790,J. Eckleburg. The eyes of Doctor T. J. Eckleburg are blue and,2
791,"gigantic—their retinas are one yard high. They look out of no face,",2
792,"but, instead, from a pair of enormous yellow spectacles which pass",2
793,over a nonexistent nose. Evidently some wild wag of an oculist set,2
794,"them there to fatten his practice in the borough of Queens, and then",2
795,"sank down himself into eternal blindness, or forgot them and moved",2
796,"away. But his eyes, dimmed a little by many paintless days, under sun",2
797,"and rain, brood on over the solemn dumping ground.",2
799,"The valley of ashes is bounded on one side by a small foul river, and,",2
800,"when the drawbridge is up to let barges through, the passengers on",2
801,waiting trains can stare at the dismal scene for as long as half an,2
802,"hour. There is always a halt there of at least a minute, and it was",2
803,because of this that I first met Tom Buchanan’s mistress.,2
805,The fact that he had one was insisted upon wherever he was known. His,2
806,acquaintances resented the fact that he turned up in popular cafés,2
807,"with her and, leaving her at a table, sauntered about, chatting with",2
808,"whomsoever he knew. Though I was curious to see her, I had no desire",2
809,to meet her—but I did. I went up to New York with Tom on the train one,2
810,"afternoon, and when we stopped by the ash-heaps he jumped to his feet",2
811,"and, taking hold of my elbow, literally forced me from the car.",2
813,"“We’re getting off,” he insisted. “I want you to meet my girl.”",2
815,"I think he’d tanked up a good deal at luncheon, and his determination",2
816,to have my company bordered on violence. The supercilious assumption,2
817,was that on Sunday afternoon I had nothing better to do.,2
819,"I followed him over a low whitewashed railroad fence, and we walked",2
820,back a hundred yards along the road under Doctor Eckleburg’s,2
821,persistent stare. The only building in sight was a small block of,2
822,"yellow brick sitting on the edge of the waste land, a sort of compact",2
823,"Main Street ministering to it, and contiguous to absolutely nothing.",2
824,One of the three shops it contained was for rent and another was an,2
825,"all-night restaurant, approached by a trail of ashes; the third was a",2
826,garage—Repairs. George B. Wilson. Cars bought and sold.—and I followed,2
827,Tom inside.,2
829,The interior was unprosperous and bare; the only car visible was the,2
830,dust-covered wreck of a Ford which crouched in a dim corner. It had,2
831,"occurred to me that this shadow of a garage must be a blind, and that",2
832,"sumptuous and romantic apartments were concealed overhead, when the",2
833,"proprietor himself appeared in the door of an office, wiping his hands",2
834,"on a piece of waste. He was a blond, spiritless man, anaemic, and",2
835,faintly handsome. When he saw us a damp gleam of hope sprang into his,2
836,light blue eyes.,2
838,"“Hello, Wilson, old man,” said Tom, slapping him jovially on the",2
839,shoulder. “How’s business?”,2
841,"“I can’t complain,” answered Wilson unconvincingly. “When are you",2
842,going to sell me that car?”,2
844,“Next week; I’ve got my man working on it now.”,2
846,"“Works pretty slow, don’t he?”",2
848,"“No, he doesn’t,” said Tom coldly. “And if you feel that way about it,",2
849,maybe I’d better sell it somewhere else after all.”,2
851,"“I don’t mean that,” explained Wilson quickly. “I just meant—”",2
853,His voice faded off and Tom glanced impatiently around the garage.,2
854,"Then I heard footsteps on a stairs, and in a moment the thickish",2
855,figure of a woman blocked out the light from the office door. She was,2
856,"in the middle thirties, and faintly stout, but she carried her flesh",2
857,"sensuously as some women can. Her face, above a spotted dress of dark",2
858,"blue crêpe-de-chine, contained no facet or gleam of beauty, but there",2
859,was an immediately perceptible vitality about her as if the nerves of,2
860,"her body were continually smouldering. She smiled slowly and, walking",2
861,"through her husband as if he were a ghost, shook hands with Tom,",2
862,"looking him flush in the eye. Then she wet her lips, and without",2
863,"turning around spoke to her husband in a soft, coarse voice:",2
865,"“Get some chairs, why don’t you, so somebody can sit down.”",2
867,"“Oh, sure,” agreed Wilson hurriedly, and went toward the little",2
868,"office, mingling immediately with the cement colour of the walls. A",2
869,white ashen dust veiled his dark suit and his pale hair as it veiled,2
870,"everything in the vicinity—except his wife, who moved close to Tom.",2
872,"“I want to see you,” said Tom intently. “Get on the next train.”",2
874,“All right.”,2
876,“I’ll meet you by the newsstand on the lower level.”,2
878,She nodded and moved away from him just as George Wilson emerged with,2
879,two chairs from his office door.,2
881,We waited for her down the road and out of sight. It was a few days,2
882,"before the Fourth of July, and a grey, scrawny Italian child was",2
883,setting torpedoes in a row along the railroad track.,2
885,"“Terrible place, isn’t it,” said Tom, exchanging a frown with Doctor",2
886,Eckleburg.,2
888,“Awful.”,2
890,“It does her good to get away.”,2
892,“Doesn’t her husband object?”,2
894,“Wilson? He thinks she goes to see her sister in New York. He’s so,2
895,dumb he doesn’t know he’s alive.”,2
897,So Tom Buchanan and his girl and I went up together to New York—or not,2
898,"quite together, for Mrs. Wilson sat discreetly in another car. Tom",2
899,deferred that much to the sensibilities of those East Eggers who might,2
900,be on the train.,2
902,"She had changed her dress to a brown figured muslin, which stretched",2
903,tight over her rather wide hips as Tom helped her to the platform in,2
904,New York. At the newsstand she bought a copy of Town Tattle and a,2
905,"moving-picture magazine, and in the station drugstore some cold cream",2
906,"and a small flask of perfume. Upstairs, in the solemn echoing drive",2
907,"she let four taxicabs drive away before she selected a new one,",2
908,"lavender-coloured with grey upholstery, and in this we slid out from",2
