chap_num,para_num,para_str,book_id
1,422,"the library, as if to a vigil beside a perfectly tangible body, while,",Great Gatsby
1,423,"trying to look pleasantly interested and a little deaf, I followed",Great Gatsby
1,424,Daisy around a chain of connecting verandas to the porch in front. In,Great Gatsby
1,425,its deep gloom we sat down side by side on a wicker settee.,Great Gatsby
1,426,"Daisy took her face in her hands as if feeling its lovely shape, and",Great Gatsby
1,427,her eyes moved gradually out into the velvet dusk. I saw that,Great Gatsby
1,428,"turbulent emotions possessed her, so I asked what I thought would be",Great Gatsby
1,429,some sedative questions about her little girl.,Great Gatsby
1,430,"“We don’t know each other very well, Nick,” she said suddenly. “Even",Great Gatsby
1,431,if we are cousins. You didn’t come to my wedding.”,Great Gatsby
1,432,“I wasn’t back from the war.”,Great Gatsby
1,433,"“That’s true.” She hesitated. “Well, I’ve had a very bad time, Nick,",Great Gatsby
1,434,and I’m pretty cynical about everything.”,Great Gatsby
1,435,"Evidently she had reason to be. I waited but she didn’t say any more,",Great Gatsby
1,436,and after a moment I returned rather feebly to the subject of her,Great Gatsby
1,437,daughter.,Great Gatsby
1,438,"“I suppose she talks, and—eats, and everything.”",Great Gatsby
1,439,"“Oh, yes.” She looked at me absently. “Listen, Nick; let me tell you",Great Gatsby
1,440,what I said when she was born. Would you like to hear?”,Great Gatsby
1,441,“Very much.”,Great Gatsby
1,442,"“It’ll show you how I’ve gotten to feel about—things. Well, she was",Great Gatsby
1,443,less than an hour old and Tom was God knows where. I woke up out of,Great Gatsby
1,444,"the ether with an utterly abandoned feeling, and asked the nurse right",Great Gatsby
1,445,"away if it was a boy or a girl. She told me it was a girl, and so I",Great Gatsby
1,446,"turned my head away and wept. ‘All right,’ I said, ‘I’m glad it’s a",Great Gatsby
1,447,girl. And I hope she’ll be a fool—that’s the best thing a girl can be,Great Gatsby
1,448,"in this world, a beautiful little fool.’",Great Gatsby
1,449,"“You see I think everything’s terrible anyhow,” she went on in a",Great Gatsby
1,450,convinced way. “Everybody thinks so—the most advanced people. And I,Great Gatsby
1,451,know. I’ve been everywhere and seen everything and done everything.”,Great Gatsby
1,452,"Her eyes flashed around her in a defiant way, rather like Tom’s, and",Great Gatsby
1,453,"she laughed with thrilling scorn. “Sophisticated—God, I’m",Great Gatsby
1,454,sophisticated!”,Great Gatsby
1,455,"The instant her voice broke off, ceasing to compel my attention, my",Great Gatsby
1,456,"belief, I felt the basic insincerity of what she had said. It made me",Great Gatsby
1,457,"uneasy, as though the whole evening had been a trick of some sort to",Great Gatsby
1,458,"exact a contributory emotion from me. I waited, and sure enough, in a",Great Gatsby
1,459,"moment she looked at me with an absolute smirk on her lovely face, as",Great Gatsby
1,460,if she had asserted her membership in a rather distinguished secret,Great Gatsby
1,461,society to which she and Tom belonged.,Great Gatsby
1,462,------------------------------------------------------------------------,Great Gatsby
1,463,"Inside, the crimson room bloomed with light. Tom and Miss Baker sat at",Great Gatsby
1,464,either end of the long couch and she read aloud to him from the,Great Gatsby
1,465,"Saturday Evening Post—the words, murmurous and uninflected, running",Great Gatsby
1,466,"together in a soothing tune. The lamplight, bright on his boots and",Great Gatsby
1,467,"dull on the autumn-leaf yellow of her hair, glinted along the paper as",Great Gatsby
1,468,she turned a page with a flutter of slender muscles in her arms.,Great Gatsby
1,469,When we came in she held us silent for a moment with a lifted hand.,Great Gatsby
1,470,"“To be continued,” she said, tossing the magazine on the table, “in",Great Gatsby
1,471,our very next issue.”,Great Gatsby
1,472,"Her body asserted itself with a restless movement of her knee, and she",Great Gatsby
1,473,stood up.,Great Gatsby
1,474,"“Ten o’clock,” she remarked, apparently finding the time on the",Great Gatsby
1,475,ceiling. “Time for this good girl to go to bed.”,Great Gatsby
1,476,"“Jordan’s going to play in the tournament tomorrow,” explained Daisy,",Great Gatsby
1,477,“over at Westchester.”,Great Gatsby
1,478,“Oh—you’re Jordan Baker.”,Great Gatsby
1,479,I knew now why her face was familiar—its pleasing contemptuous,Great Gatsby
1,480,expression had looked out at me from many rotogravure pictures of the,Great Gatsby
1,481,sporting life at Asheville and Hot Springs and Palm Beach. I had heard,Great Gatsby
1,482,"some story of her too, a critical, unpleasant story, but what it was I",Great Gatsby
1,483,had forgotten long ago.,Great Gatsby
1,484,"“Good night,” she said softly. “Wake me at eight, won’t you.”",Great Gatsby
1,485,“If you’ll get up.”,Great Gatsby
1,486,"“I will. Good night, Mr. Carraway. See you anon.”",Great Gatsby
1,487,"“Of course you will,” confirmed Daisy. “In fact I think I’ll arrange a",Great Gatsby
1,488,"marriage. Come over often, Nick, and I’ll sort of—oh—fling you",Great Gatsby
1,489,together. You know—lock you up accidentally in linen closets and push,Great Gatsby
1,490,"you out to sea in a boat, and all that sort of thing—”",Great Gatsby
1,491,"“Good night,” called Miss Baker from the stairs. “I haven’t heard a",Great Gatsby
1,492,word.”,Great Gatsby
1,493,"“She’s a nice girl,” said Tom after a moment. “They oughtn’t to let",Great Gatsby
1,494,her run around the country this way.”,Great Gatsby
1,495,“Who oughtn’t to?” inquired Daisy coldly.,Great Gatsby
1,496,“Her family.”,Great Gatsby
1,497,"“Her family is one aunt about a thousand years old. Besides, Nick’s",Great Gatsby
1,498,"going to look after her, aren’t you, Nick? She’s going to spend lots",Great Gatsby
1,499,of weekends out here this summer. I think the home influence will be,Great Gatsby
1,500,very good for her.”,Great Gatsby
1,501,Daisy and Tom looked at each other for a moment in silence.,Great Gatsby
1,502,“Is she from New York?” I asked quickly.,Great Gatsby
1,503,“From Louisville. Our white girlhood was passed together there. Our,Great Gatsby
1,504,beautiful white—”,Great Gatsby
1,505,“Did you give Nick a little heart to heart talk on the veranda?”,Great Gatsby
1,506,demanded Tom suddenly.,Great Gatsby
1,507,"“Did I?” She looked at me. “I can’t seem to remember, but I think we",Great Gatsby
1,508,"talked about the Nordic race. Yes, I’m sure we did. It sort of crept",Great Gatsby
1,509,up on us and first thing you know—”,Great Gatsby
1,510,"“Don’t believe everything you hear, Nick,” he advised me.",Great Gatsby
1,511,"I said lightly that I had heard nothing at all, and a few minutes",Great Gatsby
1,512,later I got up to go home. They came to the door with me and stood,Great Gatsby
1,513,side by side in a cheerful square of light. As I started my motor,Great Gatsby
1,514,Daisy peremptorily called: “Wait!”,Great Gatsby
1,515,"“I forgot to ask you something, and it’s important. We heard you were",Great Gatsby
1,516,engaged to a girl out West.”,Great Gatsby
1,517,"“That’s right,” corroborated Tom kindly. “We heard that you were",Great Gatsby
1,518,engaged.”,Great Gatsby
1,519,“It’s a libel. I’m too poor.”,Great Gatsby
1,520,"“But we heard it,” insisted Daisy, surprising me by opening up again",Great Gatsby
1,521,"in a flower-like way. “We heard it from three people, so it must be",Great Gatsby
1,522,true.”,Great Gatsby
1,523,"Of course I knew what they were referring to, but I wasn’t even",Great Gatsby
1,524,vaguely engaged. The fact that gossip had published the banns was one,Great Gatsby
1,525,of the reasons I had come East. You can’t stop going with an old,Great Gatsby
1,526,"friend on account of rumours, and on the other hand I had no intention",Great Gatsby
1,527,of being rumoured into marriage.,Great Gatsby
1,528,Their interest rather touched me and made them less remotely,Great Gatsby
1,529,"rich—nevertheless, I was confused and a little disgusted as I drove",Great Gatsby
1,530,away. It seemed to me that the thing for Daisy to do was to rush out,Great Gatsby
1,531,"of the house, child in arms—but apparently there were no such",Great Gatsby
1,532,"intentions in her head. As for Tom, the fact that he “had some woman",Great Gatsby
1,533,in New York” was really less surprising than that he had been,Great Gatsby
1,534,depressed by a book. Something was making him nibble at the edge of,Great Gatsby
1,535,stale ideas as if his sturdy physical egotism no longer nourished his,Great Gatsby
1,536,peremptory heart.,Great Gatsby
1,537,Already it was deep summer on roadhouse roofs and in front of wayside,Great Gatsby
1,538,"garages, where new red petrol-pumps sat out in pools of light, and",Great Gatsby
1,539,when I reached my estate at West Egg I ran the car under its shed and,Great Gatsby
1,540,sat for a while on an abandoned grass roller in the yard. The wind had,Great Gatsby
1,541,"blown off, leaving a loud, bright night, with wings beating in the",Great Gatsby
1,542,trees and a persistent organ sound as the full bellows of the earth,Great Gatsby
1,543,blew the frogs full of life. The silhouette of a moving cat wavered,Great Gatsby
1,544,"across the moonlight, and, turning my head to watch it, I saw that I",Great Gatsby
1,545,was not alone—fifty feet away a figure had emerged from the shadow of,Great Gatsby
1,546,my neighbour’s mansion and was standing with his hands in his pockets,Great Gatsby
1,547,regarding the silver pepper of the stars. Something in his leisurely,Great Gatsby
1,548,movements and the secure position of his feet upon the lawn suggested,Great Gatsby
1,549,"that it was Mr. Gatsby himself, come out to determine what share was",Great Gatsby
1,550,his of our local heavens.,Great Gatsby
1,551,"I decided to call to him. Miss Baker had mentioned him at dinner, and",Great Gatsby
1,552,"that would do for an introduction. But I didn’t call to him, for he",Great Gatsby
1,553,gave a sudden intimation that he was content to be alone—he stretched,Great Gatsby
1,554,"out his arms toward the dark water in a curious way, and, far as I was",Great Gatsby
1,555,"from him, I could have sworn he was trembling. Involuntarily I glanced",Great Gatsby
1,556,"seaward—and distinguished nothing except a single green light, minute",Great Gatsby
1,557,"and far away, that might have been the end of a dock. When I looked",Great Gatsby
1,558,"once more for Gatsby he had vanished, and I was alone again in the",Great Gatsby
1,559,unquiet darkness.,Great Gatsby
2,0,About halfway between West Egg and New York the motor road hastily,Great Gatsby
